"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.931096888E1,7.869136047E-1,-9.472751312E0,-9.980046387E0,1.378236469E1
1.932104388E1,7.200027466E-2,-1.431413361E1,-8.937913513E0,1.687560082E1
1.933111788E1,-8.297245789E-1,-2.135848480E1,-7.167395325E0,2.254428690E1
1.934119287E1,-1.012045441E0,-2.925800766E1,-8.177345123E0,3.039612182E1
1.935126688E1,-3.400927734E-1,-3.303779755E1,-1.111019623E1,3.485754137E1
1.936134188E1,-9.909393311E-2,-2.805989914E1,-1.087428680E1,3.009348555E1
1.937141588E1,9.220825195E-1,-1.785412216E1,-7.937992859E0,1.956097250E1
1.938149088E1,2.742896118E0,-8.551566925E0,-7.229067078E0,1.152875478E1
1.939156488E1,3.157084808E0,-1.464255066E0,-8.796607361E0,9.459996218E0
1.940163988E1,1.560953979E0,4.397854614E-1,-9.125922546E0,9.268896962E0
1.941171388E1,-1.395847321E0,-2.124232635E0,-6.992259521E0,7.439922530E0
1.942178888E1,-2.968626709E0,-4.535717926E0,-2.500699768E0,5.969839275E0
1.943186288E1,-3.127446442E0,-7.670199738E0,3.976780243E0,9.188452882E0
1.944193788E1,-3.983665924E0,-1.254002289E1,9.540709991E0,1.625259719E1
1.945201188E1,-4.194727020E0,-1.532034119E1,9.068891144E0,1.829080029E1
1.946208688E1,-4.623734894E0,-1.223825043E1,2.604583740E0,1.333932361E1
1.947216088E1,-7.614515533E0,-7.004084930E0,-4.399351501E0,1.124243506E1
1.948223488E1,-8.680748291E0,-4.730612640E0,-9.435329132E0,1.366599878E1
1.949230988E1,-6.250102844E0,-5.878874817E0,-9.436077576E0,1.275399995E1
1.950238388E1,-3.457061005E0,-7.705975342E0,-3.029849396E0,8.972921159E0
1.951245888E1,-1.973047028E0,-8.123606873E0,6.499783630E0,1.058929131E1
1.952253288E1,-1.930834808E0,-8.212222595E0,1.087368805E1,1.376247851E1
1.953260788E1,-1.313069458E0,-8.492439880E0,8.764124908E0,1.227418315E1
1.954268187E1,-1.806742859E-1,-9.341474304E0,4.910089417E0,1.055484550E1
1.955275687E1,4.034111023E-1,-9.833052063E0,2.336940308E0,1.011498608E1
1.956283088E1,2.514770508E-1,-9.551487579E0,1.871857452E0,9.736426758E0
1.957290588E1,-2.633024597E-1,-9.751920776E0,2.035467224E0,9.965561391E0
1.958297988E1,-1.173110504E0,-9.817484436E0,2.198927307E0,1.012889284E1
1.959305488E1,-2.129771118E0,-1.009500732E1,2.503394165E0,1.061659457E1
1.960312888E1,-2.611918488E0,-1.015443375E1,2.678979034E0,1.082180999E1
1.961320388E1,-2.422562256E0,-9.812395020E0,2.207160187E0,1.034521435E1
1.962327788E1,-1.591640167E0,-9.814939728E0,2.138003998E0,1.017041894E1
1.963335288E1,-5.105882263E-1,-9.220675507E0,1.864522705E0,9.421146536E0
1.964342688E1,2.767744446E-1,-8.202043762E0,4.517605591E-1,8.219137033E0
1.965350188E1,8.089178467E-1,-8.393046570E0,-4.688250732E-1,8.444961560E0
1.966357588E1,2.679428101E-1,-8.635542297E0,-7.177574158E-1,8.669461334E0
1.967365088E1,-2.371069336E-1,-8.721164246E0,-1.525328064E-1,8.725720128E0
1.968372488E1,-6.869215393E-1,-8.682843933E0,6.837780762E-1,8.736772426E0
1.969379988E1,-1.111139374E0,-8.712332611E0,2.152374115E0,9.042791857E0
1.970387388E1,-8.873547363E-1,-8.674461365E0,2.456840973E0,9.059235396E0
1.971394888E1,-8.241860962E-1,-8.377329254E0,1.706152039E0,8.588939570E0
1.972402288E1,-6.587800598E-1,-8.162076874E0,1.183289337E0,8.273672928E0
1.973409788E1,-6.608757019E-1,-8.060438232E0,8.397537231E-2,8.087921430E0
1.974417188E1,-8.461903381E-1,-7.994425507E0,-5.748046875E-1,8.059607788E0
1.975424688E1,-8.129594421E-1,-7.951764221E0,-7.548802185E-1,8.028779573E0
1.976432088E1,-7.789801025E-1,-8.154293060E0,-8.955876160E-1,8.240229517E0
1.977439588E1,-7.379653931E-1,-8.537795563E0,-5.418731689E-1,8.586744000E0
1.978446988E1,-2.475851440E-1,-8.581504669E0,2.634521484E-2,8.585115891E0
1.979454488E1,5.909710693E-1,-8.692124634E0,6.676116943E-1,8.737733277E0
1.980461888E1,1.130748596E0,-9.236841888E0,1.580114136E0,9.438993651E0
1.981469388E1,5.957611084E-1,-1.016955231E1,1.652563477E0,1.032015947E1
1.982476788E1,-5.379812622E-1,-1.092353439E1,-3.677851868E-1,1.094295634E1
1.983484288E1,-1.671124878E0,-1.100945572E1,-3.816912689E0,1.177155878E1
1.984491688E1,-1.692380676E0,-1.077728851E1,-5.180127869E0,1.207674728E1
1.985499188E1,-7.147636414E-1,-1.102771774E1,-2.944227448E0,1.143634211E1
1.986506587E1,6.578819275E-1,-1.215711914E1,1.110540619E0,1.222545111E1
1.987514087E1,1.631008301E0,-1.339639206E1,4.422852631E0,1.420158913E1
1.988521488E1,2.477647705E0,-1.391700943E1,4.968767395E0,1.498367575E1
1.989528988E1,3.379073181E0,-1.376013565E1,2.884651337E0,1.445962247E1
1.990536388E1,3.097209320E0,-1.362346985E1,-1.745370483E-1,1.397219022E1
1.991543888E1,9.078620911E-1,-1.403541321E1,-2.951711884E0,1.437113915E1
1.992551388E1,-1.318458252E0,-1.438224197E1,-4.388723602E0,1.509463849E1
1.993558788E1,-2.167492676E0,-1.439301956E1,-2.719993744E0,1.480727533E1
1.994566288E1,-1.294358368E0,-1.437879913E1,1.494342499E0,1.451407205E1
1.995573688E1,4.475692749E-1,-1.459704529E1,4.332440643E0,1.523299351E1
1.996581188E1,2.007625122E0,-1.431218765E1,2.697540436E0,1.470190459E1
1.997588587E1,2.653531952E0,-1.364472565E1,-5.460644531E-1,1.391107315E1
1.998596087E1,1.493444366E0,-1.340672058E1,-9.780661011E-1,1.352505623E1
1.999603488E1,3.194357300E-1,-1.337049591E1,1.247505798E0,1.343236654E1
2.000610988E1,-2.231858826E-1,-1.274524612E1,3.158581696E0,1.313269771E1
2.001618388E1,-9.157955933E-1,-1.140433456E1,3.172951813E0,1.187287462E1
2.002625888E1,-1.843566284E0,-9.543254700E0,1.662143555E0,9.860789426E0
2.003633288E1,-2.499202881E0,-8.799601135E0,5.086422729E-1,9.161752678E0
2.004640788E1,-2.874023438E0,-1.042851379E1,6.951544189E-1,1.083961025E1
2.005648188E1,-2.900817719E0,-1.267968246E1,1.276246033E0,1.306973201E1
2.006655688E1,-2.891237640E0,-1.435260361E1,9.023236084E-1,1.466869706E1
2.007663088E1,-2.888543243E0,-1.553873703E1,-2.436932373E-1,1.580681552E1
2.008670588E1,-3.020269318E0,-1.577868805E1,-9.321116638E-1,1.609216752E1
2.009677988E1,-3.233725433E0,-1.541704010E1,-1.102457428E0,1.579105817E1
2.010685488E1,-3.735781403E0,-1.518771698E1,-1.515149231E0,1.571364016E1
2.011692888E1,-4.686454468E0,-1.486319183E1,-2.001487885E0,1.571251987E1
2.012700388E1,-6.697522430E0,-1.449166443E1,-2.277364197E0,1.612611337E1
2.013707788E1,-8.257428589E0,-1.362167358E1,-2.254761200E0,1.608785462E1
2.014715375E1,-7.993377686E0,-1.255154892E1,-1.785187683E0,1.498740679E1
2.015722775E1,-6.532266083E0,-1.218121902E1,-2.978805542E-2,1.382220982E1
2.016730275E1,-3.958667908E0,-1.213032486E1,2.406994629E-1,1.276220079E1
2.017737675E1,-1.763782196E0,-1.124551483E1,-1.730102234E0,1.151372161E1
2.018745175E1,2.963836670E-2,-1.058254349E1,-5.484594727E-1,1.059678786E1
2.019752575E1,9.647438049E-1,-9.897418213E0,9.159452820E-1,9.986419461E0
2.020760075E1,1.044527893E0,-8.597970428E0,1.382674713E0,8.770856479E0
2.021767475E1,1.037941589E0,-6.718628540E0,4.283642120E0,8.035352016E0
2.022774975E1,1.162632294E0,-5.341043243E0,6.477629700E0,8.475738511E0
2.023782375E1,7.143145752E-1,-3.702700195E0,5.212909698E0,6.433868321E0
2.024789875E1,-7.622149658E-1,-2.200873260E0,4.444856873E0,5.018123891E0
2.025797275E1,-1.952389984E0,-1.188378754E0,5.228926392E0,5.706640160E0
2.026804775E1,-2.743045807E0,-9.916877747E-1,5.177732849E0,5.942782378E0
2.027812175E1,-3.678151245E0,-1.056652679E0,3.047812042E0,4.892286757E0
2.028819675E1,-4.759801941E0,-1.705702972E0,9.647438049E-1,5.147413696E0
2.029827075E1,-5.514382782E0,-2.470762024E0,-8.566685486E-1,6.103029039E0
2.030834575E1,-5.308860168E0,-2.951562195E0,-1.620979156E0,6.286755054E0
2.031841975E1,-4.758604431E0,-3.303031311E0,-1.529519348E0,5.991140243E0
2.032849475E1,-3.932921448E0,-3.440894623E0,-1.405577087E0,5.411402209E0
2.033856875E1,-2.649939423E0,-3.581602020E0,-2.000290375E0,4.883770424E0
2.034864375E1,-1.581611023E0,-3.796854401E0,-3.482807465E0,5.389577405E0
2.035871775E1,-9.348060608E-1,-3.853586426E0,-5.029990082E0,6.405059792E0
2.036879275E1,-5.792953491E-1,-3.387904816E0,-5.539231110E0,6.518938827E0
2.037886675E1,-4.388873291E-1,-2.733016663E0,-5.326074371E0,6.002422042E0
2.038894175E1,-3.809577942E-1,-2.114203491E0,-5.491031342E0,5.896304812E0
2.039901575E1,-5.236111450E-1,-2.281106415E0,-6.039790192E0,6.477397677E0
2.040909075E1,-4.276606750E-1,-3.467688904E0,-6.540648651E0,7.415378936E0
2.041916475E1,1.856140137E-1,-5.319637756E0,-7.114106140E0,8.885015734E0
2.042923975E1,5.834866333E-1,-8.454718323E0,-7.830067291E0,1.153831324E1
2.043931375E1,3.098556519E-2,-1.300196228E1,-7.497309265E0,1.500871845E1
2.044938875E1,-8.328680420E-1,-1.920266785E1,-6.149062958E0,2.018036414E1
2.045946275E1,-3.014730835E-1,-2.751757690E1,-6.517297211E0,2.828043648E1
2.046953775E1,2.076631622E0,-3.309408051E1,-1.166733765E1,3.515191789E1
2.047961175E1,3.746259613E0,-2.983056702E1,-1.291274780E1,3.272057832E1
2.048968675E1,3.868255920E0,-2.033521271E1,-7.934100952E0,2.216831608E1
2.049976075E1,4.249662781E0,-1.094209579E1,-6.866520996E0,1.359919868E1
2.050983575E1,3.638932800E0,-3.415148163E0,-9.818831635E0,1.101428725E1
2.051991075E1,1.018032990E0,1.048120422E0,-1.134490814E1,1.143861392E1
2.052998475E1,-1.452279968E0,5.463638306E-1,-9.876012726E0,9.997162493E0
2.054005975E1,-3.624862061E0,-3.440595245E0,-5.973178711E0,7.788208042E0
2.055013375E1,-5.585185547E0,-7.732769623E0,7.557783508E-1,9.568762958E0
2.056020875E1,-5.647306366E0,-1.161509628E1,8.440048828E0,1.542844629E1
2.057028275E1,-5.677094421E0,-1.659778473E1,1.119776413E1,2.081119363E1
2.058035775E1,-4.087400208E0,-1.798674637E1,7.947572937E0,2.008466582E1
2.059043175E1,-4.748425598E0,-1.040710831E1,7.318281555E-1,1.146259226E1
2.060050675E1,-8.959768066E0,-3.069965973E0,-7.664062500E0,1.218359507E1
2.061058075E1,-9.724228363E0,-1.366658020E-1,-1.262863861E1,1.593931642E1
2.062065575E1,-6.955885162E0,-2.575095062E0,-1.173978699E1,1.388661411E1
2.063072975E1,-4.411775665E0,-6.906188507E0,-3.695215759E0,8.989650923E0
2.064080475E1,-2.802472229E0,-8.400830383E0,7.338938599E0,1.150164429E1
2.065087875E1,-2.595003662E0,-8.134085083E0,1.187914719E1,1.462913265E1
2.066095375E1,-1.622625732E0,-8.338709564E0,9.908345490E0,1.305152488E1
2.067102775E1,-4.412823486E-1,-8.914412384E0,6.149661713E0,1.083881070E1
2.068110275E1,-6.915618896E-2,-1.007659561E1,3.164269867E0,1.056196788E1
2.069117675E1,7.798782349E-2,-1.083207458E1,2.772534485E0,1.118154146E1
2.070125175E1,5.972579956E-2,-1.120330261E1,3.756288757E0,1.181639801E1
2.071132575E1,-1.447489929E-1,-1.149085464E1,3.697610779E0,1.207199313E1
2.072140075E1,-6.634204102E-1,-1.147498764E1,2.049088898E0,1.167536866E1
2.073147475E1,-7.340734863E-1,-1.166344574E1,6.361770630E-1,1.170382637E1
2.074154975E1,-1.386117554E-1,-1.179023209E1,4.110452271E-1,1.179820936E1
2.075162375E1,6.707551575E-1,-1.147019760E1,7.095245361E-1,1.151167975E1
2.076169875E1,1.044677582E0,-1.055859329E1,9.104067993E-1,1.064913537E1
2.077177275E1,9.032217407E-1,-9.287137299E0,8.003855896E-1,9.365220009E0
2.078184775E1,7.743397522E-1,-8.246950378E0,5.968089294E-1,8.304695870E0
2.079192175E1,4.318519592E-1,-7.655380554E0,-2.436932373E-1,7.671423202E0
2.080199675E1,-6.676116943E-2,-7.451205139E0,1.221459961E-1,7.452505265E0
2.081207075E1,-3.646417236E-1,-7.566315765E0,6.738986206E-1,7.605013951E0
2.082214575E1,-1.079105988E0,-7.739954681E0,2.209405518E-1,7.817939814E0
2.083221975E1,-1.971400452E0,-7.939639435E0,1.088237000E-1,8.181450769E0
2.084229475E1,-2.684966583E0,-8.346044312E0,1.868115234E-1,8.769287300E0
2.085236975E1,-2.387834473E0,-8.171058197E0,1.435514832E-1,8.514020939E0
2.086244375E1,-1.413360901E0,-7.537874908E0,6.813830566E-1,7.699443489E0
2.087251875E1,-5.580395508E-1,-6.889423370E0,1.269659729E0,7.027631062E0
2.088259275E1,-1.038839722E-1,-6.882537689E0,9.288185120E-1,6.945705202E0
2.089266775E1,1.052311707E-1,-7.156767426E0,-3.052153015E-1,7.164045642E0
2.090274175E1,3.887416077E-1,-7.684569855E0,-1.028660889E0,7.762852383E0
2.091281675E1,7.372169495E-1,-8.521928558E0,-9.755213928E-1,8.609204212E0
2.092289075E1,7.807763672E-1,-9.600735168E0,-9.355545044E-2,9.632885348E0
2.093296575E1,6.908134460E-1,-1.070094727E1,1.103056183E0,1.077980652E1
2.094303975E1,6.771917725E-1,-1.151001480E1,1.432371368E0,1.161855056E1
2.095311475E1,4.578977966E-1,-1.135179382E1,-4.062551880E-1,1.136828644E1
2.096318875E1,-1.056802368E-1,-1.038525375E1,-3.284769287E0,1.089285881E1
2.097326375E1,-5.664221191E-1,-9.650132446E0,-3.566932526E0,1.030382928E1
2.098333775E1,1.562750244E-1,-1.067639832E1,-8.773255920E-1,1.071352431E1
2.099341275E1,1.061442719E0,-1.282697617E1,2.128423920E0,1.304561867E1
2.100348675E1,1.754950562E0,-1.404035294E1,3.762126617E0,1.464120756E1
2.101356175E1,2.220033417E0,-1.406729691E1,3.733835449E0,1.472273472E1
2.102363575E1,2.005529480E0,-1.347497864E1,1.716480560E0,1.373111442E1
2.103371075E1,4.541555786E-1,-1.319266571E1,-1.718576202E0,1.331188153E1
2.104378475E1,-1.662592621E0,-1.383857254E1,-4.845124512E0,1.475620330E1
2.105385975E1,-2.878813477E0,-1.497396149E1,-4.761149139E0,1.597421769E1
2.106393375E1,-1.715133362E0,-1.623748398E1,5.415737915E-1,1.633679499E1
2.107400875E1,9.660910034E-1,-1.716405716E1,5.257516937E0,1.797719873E1
2.108408275E1,3.537743225E0,-1.698622696E1,4.098626862E0,1.782824376E1
2.109415775E1,5.120402069E0,-1.524280243E1,-5.147795105E-1,1.608808693E1
2.110423275E1,4.372407532E0,-1.407852356E1,-1.233734436E0,1.479340643E1
2.111430675E1,2.532583466E0,-1.337708221E1,8.313711548E-1,1.364006912E1
2.112438175E1,9.086105347E-1,-1.197869019E1,1.604663086E0,1.211979931E1
2.113445575E1,-6.078858948E-1,-1.072429871E1,1.698517914E0,1.087497453E1
2.114452963E1,-2.050735474E0,-9.677824860E0,1.426982574E0,9.995103264E0
2.115460363E1,-2.727029114E0,-9.496102753E0,2.314037933E0,1.014728667E1
2.116467863E1,-2.629881134E0,-1.099029556E1,3.715573425E0,1.189572853E1
2.117475262E1,-2.499502258E0,-1.305330551E1,4.157005463E0,1.392540810E1
2.118482763E1,-2.454296265E0,-1.498414032E1,3.085982666E0,1.549423507E1
2.119490163E1,-2.238295441E0,-1.625095596E1,8.108638000E-1,1.642440368E1
2.120497663E1,-2.438728638E0,-1.650108582E1,-1.130000153E0,1.671855648E1
2.121505063E1,-3.174897766E0,-1.617371658E1,-2.360291748E0,1.665052735E1
2.122512563E1,-3.990102539E0,-1.569112015E1,-3.062631226E0,1.647761754E1
2.123519963E1,-5.183271332E0,-1.471799377E1,-3.671265564E0,1.603009149E1
2.124527463E1,-7.355404358E0,-1.407313477E1,-3.559897156E0,1.627353567E1
2.125534863E1,-8.695268097E0,-1.330493225E1,-3.141666870E0,1.620182027E1
2.126542363E1,-8.217312012E0,-1.287742126E1,-1.591041412E0,1.535850279E1
2.127549762E1,-6.408473511E0,-1.267728745E1,1.188977509E0,1.425467703E1
2.128557262E1,-3.849993896E0,-1.305585022E1,6.688092041E-1,1.362809538E1
2.129564663E1,-1.548380127E0,-1.213182175E1,-1.253343658E0,1.229428527E1
2.130572163E1,3.592529297E-3,-1.132619705E1,-1.303788757E-1,1.132694801E1
2.131579563E1,7.563771057E-1,-9.641749878E0,9.713301086E-1,9.720027223E0
2.132587063E1,3.962260437E-1,-7.490273895E0,2.607128448E0,7.940926700E0
2.133594463E1,3.529660034E-1,-5.437592468E0,5.712570648E0,7.894647570E0
2.134601963E1,4.041595459E-1,-4.207899628E0,7.079228668E0,8.245316413E0
2.135609363E1,-8.005352783E-1,-2.327659607E0,6.279741211E0,6.744924436E0
2.136616863E1,-1.285377045E0,-5.614823914E-1,5.022954712E0,5.215125182E0
2.137624363E1,-1.713786163E0,4.492158508E-1,4.231550446E0,4.587469571E0
2.138631763E1,-2.849923553E0,9.056167603E-2,3.423830109E0,4.455656887E0
2.139639262E1,-4.326752472E0,-8.092172241E-1,1.595232697E0,4.681921275E0
2.140646663E1,-5.442532196E0,-1.529968414E0,-8.484356689E-1,5.716800079E0
2.141654163E1,-5.302423553E0,-1.825004883E0,-1.315165100E0,5.759860901E0
2.142661563E1,-5.072801056E0,-1.948049011E0,-9.264234924E-1,5.512392039E0
2.143669063E1,-4.361629944E0,-1.951641541E0,-3.147953796E-1,4.788717636E0
2.144676463E1,-3.221151581E0,-2.023492126E0,-1.234931946E-1,3.805993755E0
2.145683963E1,-2.310445404E0,-2.137255554E0,-8.927435303E-1,3.271545549E0
2.146691363E1,-1.437610474E0,-2.228266296E0,-1.800904999E0,3.205488009E0
2.147698863E1,-5.219645691E-1,-2.499801636E0,-2.740650787E0,3.746014144E0
2.148706263E1,-1.146615601E-1,-2.635120239E0,-4.735851746E0,5.420820759E0
2.149713763E1,-3.534150696E-1,-2.645598450E0,-7.097640381E0,7.582914502E0
2.150721163E1,-5.737568665E-1,-3.077749786E0,-8.908574524E0,9.442692452E0
2.151728663E1,-1.288819885E-1,-4.364923096E0,-1.064840652E1,1.150902801E1
2.152736063E1,7.746391296E-1,-6.998396759E0,-1.150612289E1,1.348956956E1
2.153743563E1,1.279688873E0,-1.076486435E1,-1.234093689E1,1.642615693E1
2.154750963E1,1.027164001E0,-1.608629837E1,-1.187256088E1,2.001953454E1
2.155758463E1,1.330732727E-1,-2.314531906E1,-1.048255142E1,2.540880531E1
2.156765863E1,-5.978567505E-1,-3.031750443E1,-1.055515045E1,3.210793840E1
2.157773363E1,-5.957611084E-1,-3.262959641E1,-1.020353165E1,3.419294592E1
2.158780863E1,4.414320374E-1,-2.661675018E1,-7.359296265E0,2.761893362E1
2.159788263E1,2.644850006E0,-1.685075867E1,-4.540507965E0,1.765104846E1
2.160795763E1,4.474495239E0,-7.430697784E0,-5.456602936E0,1.024748227E1
2.161803162E1,4.740941162E0,4.201762390E-1,-8.970395966E0,1.015485475E1
2.162810663E1,4.457131348E0,4.460274811E0,-1.182076859E1,1.339741173E1
2.163818063E1,3.033591614E0,1.970202942E0,-1.120809265E1,1.177733920E1
2.164825563E1,-1.770069122E0,-4.066743164E0,-6.572981415E0,7.929415448E0
2.165832963E1,-5.303471375E0,-9.295070801E0,2.420017548E0,1.097185649E1
2.166840463E1,-7.299420776E0,-1.483250565E1,1.202224960E1,2.044062751E1
2.167847863E1,-1.064690964E1,-2.095746872E1,1.457549011E1,2.765894235E1
2.168855363E1,-9.714348907E0,-2.051334229E1,6.487060089E0,2.360609529E1
2.169862763E1,-9.116492157E0,-9.980944519E0,-3.900738373E0,1.406930853E1
2.170870263E1,-1.006836273E1,-2.063758392E0,-9.940378876E0,1.429832714E1
2.171877662E1,-8.059240723E0,6.331832886E-2,-1.163979492E1,1.415769035E1
2.172885162E1,-4.680466919E0,-2.520907745E0,-8.548722839E0,1.006689667E1
2.173892563E1,-2.859353943E0,-5.934109955E0,2.725831604E0,7.128795400E0
2.174900063E1,-2.947071533E0,-7.345075836E0,1.210382996E1,1.446160673E1
2.175907463E1,-1.967807922E0,-7.323071594E0,1.157018967E1,1.383361610E1
2.176914963E1,-7.011419678E-1,-7.849826202E0,7.844437408E0,1.111964791E1
2.177922363E1,7.379653931E-2,-8.744515686E0,5.183271332E0,1.016554486E1
2.178929863E1,4.206253052E-1,-1.047611481E1,2.676733704E0,1.082085073E1
2.179937263E1,3.947291565E-1,-1.228240860E1,1.575473785E0,1.238932967E1
2.180944763E1,1.417552185E-1,-1.261651382E1,2.726280670E0,1.290849030E1
2.181952263E1,5.508544922E-2,-1.208466980E1,2.279609528E0,1.229792251E1
2.182959663E1,-6.197113037E-2,-1.185834045E1,1.410067749E0,1.194204211E1
2.183967162E1,-3.559597778E-1,-1.215487381E1,1.495989075E0,1.225176102E1
2.184974563E1,-3.876937866E-2,-1.164353714E1,1.483714600E0,1.173775401E1
2.185982063E1,3.405418396E-1,-1.059077637E1,1.078357544E0,1.065097966E1
2.186989463E1,6.294410706E-1,-9.138047333E0,1.016386414E0,9.215918102E0
2.187996963E1,9.226812744E-1,-7.790250092E0,1.067280579E0,7.916970699E0
2.189004363E1,8.060737610E-1,-7.070247345E0,5.451663208E-1,7.136901200E0
2.190011863E1,3.600013733E-1,-6.942413177E0,-3.423381042E-1,6.960165019E0
2.191019263E1,-3.077600098E-1,-6.942712555E0,-1.118923187E0,7.039031392E0
2.192026763E1,-1.126707001E0,-7.170089722E0,-1.137334900E0,7.346644537E0
2.193034163E1,-2.016606445E0,-7.700586548E0,-1.198258209E0,8.049941458E0
2.194041663E1,-3.008892975E0,-8.181536407E0,-4.511618042E-1,8.728947353E0
2.195049063E1,-2.962489471E0,-8.494385834E0,7.728428650E-1,9.029297905E0
2.196056563E1,-2.613265686E0,-8.274193726E0,1.127305756E0,8.749986150E0
2.197063963E1,-1.798959045E0,-7.766150208E0,1.700164490E0,8.151067537E0
2.198071463E1,-6.343807983E-1,-7.468718719E0,1.648821259E0,7.674816600E0
2.199078863E1,6.119274902E-1,-6.958579559E0,6.177653503E-1,7.012696968E0
2.200086363E1,1.096918945E0,-7.320975952E0,-8.979826355E-1,7.456962711E0
2.201093863E1,9.794132996E-1,-8.502169647E0,-1.553619232E0,8.698268324E0
2.202101263E1,4.369413757E-1,-9.915829926E0,-8.669970703E-1,9.963246700E0
2.203108763E1,-1.224453735E-1,-1.146046783E1,9.445358276E-2,1.146151113E1
2.204116163E1,-2.061213684E-1,-1.209709396E1,2.655477905E-1,1.210176367E1
2.205123663E1,-3.502716064E-2,-1.090108109E1,-1.106948090E0,1.095719534E1
2.206131063E1,-9.190887451E-2,-9.205407257E0,-2.618654480E0,9.571066884E0
2.207138563E1,1.658551025E-1,-9.504784698E0,-1.756597137E0,9.667164713E0
2.208145963E1,1.366059265E0,-1.140822647E1,1.770967255E0,1.162540641E1
2.209153463E1,2.498753815E0,-1.317335587E1,3.724854126E0,1.391602004E1
2.210160863E1,3.197051697E0,-1.393137955E1,3.178041229E0,1.464255516E1
2.211168363E1,3.056493988E0,-1.446936081E1,1.744472351E0,1.489119678E1
2.212175763E1,1.751208344E0,-1.469958206E1,-1.724414062E-1,1.480453240E1
2.213183263E1,-6.795867920E-1,-1.527184204E1,-2.924468536E0,1.556417405E1
2.214190663E1,-2.769540710E0,-1.591370728E1,-5.487289124E0,1.705950694E1
2.215198575E1,-2.560874634E0,-1.669852524E1,-2.573598175E0,1.708865798E1
2.216205975E1,-1.483415222E-1,-1.774619659E1,4.336033173E0,1.826884458E1
2.217213475E1,2.796185303E0,-1.718516327E1,5.881718903E0,1.837778839E1
2.218220975E1,5.162464600E0,-1.482681747E1,1.657652893E0,1.578712673E1
2.219228375E1,5.355712738E0,-1.360655502E1,-8.042774963E-1,1.464475540E1
2.220235875E1,3.377276917E0,-1.345581848E1,1.054107971E0,1.391316621E1
2.221243275E1,1.400787048E0,-1.264555344E1,2.831062775E0,1.303407620E1
2.222250775E1,-1.408570862E-1,-1.157976974E1,3.093467102E0,1.198667789E1
2.223258175E1,-1.827399902E0,-1.046713348E1,1.650617523E0,1.075289784E1
2.224265675E1,-3.413202209E0,-9.392069092E0,-1.945953369E-3,9.993043327E0
2.225273075E1,-4.248465271E0,-9.244326324E0,6.128256226E-1,1.019228049E1
2.226280575E1,-4.483476562E0,-1.044228516E1,2.661615143E0,1.167163556E1
2.227287975E1,-4.637805634E0,-1.196911011E1,3.376079407E0,1.327278230E1
2.228295475E1,-4.573589172E0,-1.351704117E1,2.455044708E0,1.447948080E1
2.229302875E1,-4.547543335E0,-1.420620804E1,6.242019653E-1,1.492937123E1
2.230310375E1,-4.962929535E0,-1.468491257E1,-1.341959381E0,1.555886184E1
2.231317775E1,-6.398743744E0,-1.491902573E1,-2.923869781E0,1.649455257E1
2.232325275E1,-7.807913361E0,-1.495839386E1,-3.824397125E0,1.730153378E1
2.233332775E1,-9.030271454E0,-1.516361710E1,-4.337380371E0,1.817399115E1
2.234340175E1,-9.572444000E0,-1.420037018E1,-4.327500916E0,1.766378956E1
2.235347675E1,-8.598868561E0,-1.258073822E1,-3.556903381E0,1.564822918E1
2.236355075E1,-6.205495605E0,-1.177391602E1,-1.275796967E0,1.337015078E1
2.237362575E1,-3.209026794E0,-1.161255157E1,5.114863586E-1,1.205864111E1
2.238369975E1,-1.338965607E0,-1.218615875E1,-4.011657715E-1,1.226606000E1
2.239377475E1,5.852828979E-2,-1.180250656E1,-1.303489380E0,1.187441246E1
2.240384875E1,1.188229065E0,-1.073342972E1,2.508782959E-1,1.080191380E1
2.241392375E1,1.752106476E0,-8.956923981E0,2.690205688E0,9.514913081E0
2.242399775E1,1.705104218E0,-7.606881409E0,5.897436218E0,9.775059033E0
2.243407275E1,1.615440674E0,-5.952821045E0,6.424939270E0,8.906490419E0
2.244414675E1,4.894821167E-1,-4.229155426E0,5.386847992E0,6.866110955E0
2.245422175E1,-2.239343262E0,-2.376158752E0,3.549119568E0,4.822555170E0
2.246429575E1,-4.183650055E0,-9.451345825E-1,3.096161499E0,5.289841509E0
2.247437075E1,-4.497996368E0,-8.422984314E-1,2.651585999E0,5.288888946E0
2.248444475E1,-4.973557434E0,-1.056203613E0,6.210585022E-1,5.122260564E0
2.249451975E1,-4.747976532E0,-1.278341675E0,-3.600013733E-1,4.930216991E0
2.250459475E1,-4.564308472E0,-1.665885773E0,-7.559280396E-1,4.917266968E0
2.251466875E1,-4.263883209E0,-2.120340729E0,-2.933898926E-1,4.771019017E0
2.252474375E1,-3.618575134E0,-2.249671783E0,9.639953613E-2,4.261971610E0
2.253481775E1,-2.784060516E0,-2.385289764E0,-2.887495422E-1,3.677495957E0
2.254489275E1,-1.772314453E0,-2.493664398E0,-9.385482788E-1,3.200052113E0
2.255496675E1,-9.659413147E-1,-2.361638947E0,-1.860630798E0,3.157899318E0
2.256504175E1,-2.890489197E-1,-2.558030548E0,-2.532284088E0,3.611029253E0
2.257511575E1,1.017883301E-1,-2.845582581E0,-3.363056488E0,4.406568963E0
